,Confound,Conf_time_point,Model,h5name,Accuracy BL,Std-Dev BL,Accuracy CB,Std-Dev CB,Accuracy Diff CB - BL,Std-Dev Diff CB - BL,h5cat,category
47,Extroversion,BL,SVM-rbf,posthoc-cc2-h5causal0-Extroversion,0.651323846888363,0.048868713202470694,0.6360742222637384,0.06311787141973677,-0.015249624624624536,0.03195076256493317,h5causal0,Personality
387,Physical_developmet,BL,SVM-rbf,posthoc-cc2-h5causal0-Physical_developmet,0.651323846888363,0.048868713202470694,0.636405270477851,0.07438467821598704,-0.014918576410511974,0.0524393655556246,h5causal0,Health
399,ConscientiousnessFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-ConscientiousnessFU3,0.651323846888363,0.048868713202470694,0.6369207629288275,0.05612741526027751,-0.01440308395953549,0.04998284906674828,h5causal0,Personality
43,Alc-last12mnt,BL,SVM-rbf,posthoc-cc2-h5causal0-Alc-last12mnt,0.651323846888363,0.048868713202470694,0.6375724803144157,0.042299036013313585,-0.013751366573947266,0.03782114634856387,h5causal0,Alcohol
23,SomatizationFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-SomatizationFU3,0.651323846888363,0.048868713202470694,0.6385312745787971,0.06254494516803294,-0.012792572309565875,0.0896219874058972,h5causal0,Comorbid
283,Total_valFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Total_valFU3,0.651323846888363,0.048868713202470694,0.6392934553216811,0.058904609266066485,-0.012030391566681842,0.03945213538161172,h5causal0,Biographic
351,Social_drinking_motiveFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Social_drinking_motiveFU3,0.651323846888363,0.048868713202470694,0.6395566072985428,0.05106228585903756,-0.011767239589820178,0.0411310247687595,h5causal0,Alcohol
103,Phobic_anxiety_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Phobic_anxiety_BSIFU3,0.651323846888363,0.048868713202470694,0.6395812760588105,0.0732372632263609,-0.011742570829552434,0.09041461582752208,h5causal0,Comorbid
79,Social_difficultiesFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Social_difficultiesFU3,0.651323846888363,0.048868713202470694,0.639981073074391,0.08382718718747965,-0.011342773813971974,0.09200932508673317,h5causal0,Social
207,Impulsivity_BISFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Impulsivity_BISFU3,0.651323846888363,0.048868713202470694,0.6400754791163777,0.024297393238878452,-0.011248367771985235,0.06359733568955231,h5causal0,Personality
127,Impulsivity_SURPS,BL,SVM-rbf,posthoc-cc2-h5causal0-Impulsivity_SURPS,0.651323846888363,0.048868713202470694,0.6404012018931374,0.056250615861944415,-0.01092264499522555,0.0219629060696409,h5causal0,Personality
419,Alcoholism_screening_parent,BL,SVM-rbf,posthoc-cc2-h5causal0-Alcoholism_screening_parent,0.651323846888363,0.048868713202470694,0.6410250256016387,0.057410115511998865,-0.010298821286724325,0.04743174993988093,h5causal0,Alcohol
31,Paranoid_ideation_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Paranoid_ideation_BSIFU3,0.651323846888363,0.048868713202470694,0.6411672061297639,0.07625504270904604,-0.010156640758599123,0.09103889627234561,h5causal0,Comorbid
131,Deviance_valFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Deviance_valFU3,0.651323846888363,0.048868713202470694,0.6417314491911267,0.05122963697455801,-0.009592397697236299,0.042467611219892114,h5causal0,Biographic
87,Depression_CESDFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Depression_CESDFU3,0.651323846888363,0.048868713202470694,0.6421130952380952,0.025164184197033222,-0.009210751650267746,0.06301263929038492,h5causal0,Comorbid
439,Neuroticism,BL,SVM-rbf,posthoc-cc2-h5causal0-Neuroticism,0.651323846888363,0.048868713202470694,0.6422746190891352,0.054992594084577344,-0.009049227799227788,0.047657925921203326,h5causal0,Personality
15,Sexuality_valFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Sexuality_valFU3,0.651323846888363,0.048868713202470694,0.6430104499660951,0.07699291096741812,-0.008313396922267846,0.04351602262990066,h5causal0,Biographic
67,Social_difficulties,BL,SVM-rbf,posthoc-cc2-h5causal0-Social_difficulties,0.651323846888363,0.048868713202470694,0.6431328361771911,0.055614222806905055,-0.008191010711171898,0.04983654045845626,h5causal0,Social
431,Autonomy_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Autonomy_val,0.651323846888363,0.048868713202470694,0.64525775363909,0.08931137740973585,-0.006066093249272986,0.10139485188053683,h5causal0,Biographic
183,Family_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Family_freq,0.651323846888363,0.048868713202470694,0.6458884225733303,0.061040140629199546,-0.005435424315032633,0.09011905196012349,h5causal0,Biographic
63,Alc-lastmnt,BL,SVM-rbf,posthoc-cc2-h5causal0-Alc-lastmnt,0.651323846888363,0.048868713202470694,0.6460956203899754,0.05817666361395043,-0.0052282264983876114,0.05186678528122649,h5causal0,Alcohol
179,Prosocial_behavior,BL,SVM-rbf,posthoc-cc2-h5causal0-Prosocial_behavior,0.651323846888363,0.048868713202470694,0.6462396296065652,0.04614155184821806,-0.005084217281797754,0.0646902905262538,h5causal0,Social
359,Somatization_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Somatization_BSIFU3,0.651323846888363,0.048868713202470694,0.6463785110818521,0.08009427944329549,-0.004945335806510909,0.08907149257916715,h5causal0,Comorbid
295,Eating_disorder_eat_concernFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Eating_disorder_eat_concernFU3,0.651323846888363,0.048868713202470694,0.6469115859509948,0.056159903828670574,-0.004412260937368129,0.06495867192577934,h5causal0,Addiction-related
363,Interpers_perspective_takingFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Interpers_perspective_takingFU3,0.651323846888363,0.048868713202470694,0.6478210406419621,0.07243683751345213,-0.003502806246400869,0.08498041795100547,h5causal0,Social
279,Autonomy_valFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Autonomy_valFU3,0.651323846888363,0.048868713202470694,0.6479941202723463,0.06059299996141374,-0.003329726616016715,0.052038834379262836,h5causal0,Biographic
171,Anxiety_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Anxiety_BSIFU3,0.651323846888363,0.048868713202470694,0.6481164508814279,0.035313500477894756,-0.0032073960069350926,0.07264212587271072,h5causal0,Comorbid
263,Obsession_compulsion_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Obsession_compulsion_BSIFU3,0.651323846888363,0.048868713202470694,0.6494927675371224,0.09039624310254529,-0.0018310793512406054,0.0944203877697137,h5causal0,Comorbid
335,ExtroversionFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-ExtroversionFU3,0.651323846888363,0.048868713202470694,0.6495055683563749,0.04166419331668787,-0.0018182785319881267,0.04756451139178003,h5causal0,Personality
55,Sexuality_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Sexuality_freq,0.651323846888363,0.048868713202470694,0.6495446565723063,0.07857641590980032,-0.0017791903160566669,0.09471345744358846,h5causal0,Biographic
231,Autonomy_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Autonomy_freq,0.651323846888363,0.048868713202470694,0.6497080956038329,0.06833623979161696,-0.0016157512845300648,0.07013162354947575,h5causal0,Biographic
255,Prosocial_behaviorFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Prosocial_behaviorFU3,0.651323846888363,0.048868713202470694,0.6501913265306122,0.03833460311392388,-0.0011325203577507992,0.056612614091077415,h5causal0,Social
467,Anxiety_sensitivity,BL,SVM-rbf,posthoc-cc2-h5causal0-Anxiety_sensitivity,0.651323846888363,0.048868713202470694,0.6503250802645963,0.06661983365595611,-0.0009987666237666337,0.036448314642621576,h5causal0,Personality
299,Family_freqFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Family_freqFU3,0.651323846888363,0.048868713202470694,0.6511880544138607,0.05200300352375866,-0.00013579247450223875,0.033524707677614285,h5causal0,Biographic
151,Relocation_freqFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Relocation_freqFU3,0.651323846888363,0.048868713202470694,0.6522071466627919,0.0575196000225041,0.0008832997744289139,0.05998213365348437,h5causal0,Biographic
447,PBQ_unpres_meds,BL,SVM-rbf,posthoc-cc2-h5causal0-PBQ_unpres_meds,0.651323846888363,0.048868713202470694,0.6523011061188402,0.0366167193712725,0.000977259230477201,0.061649688008020766,h5causal0,Familial risk
59,Distress_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Distress_val,0.651323846888363,0.048868713202470694,0.654496973520591,0.07247205164004154,0.0031731266322280183,0.07106348646956878,h5causal0,Biographic
211,OpennessFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-OpennessFU3,0.651323846888363,0.048868713202470694,0.6546018945212494,0.061014766491723264,0.003278047632886416,0.04102429305194883,h5causal0,Personality
347,RuminationFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-RuminationFU3,0.651323846888363,0.048868713202470694,0.6547386979870318,0.06349581797642591,0.003414851098668792,0.08684538123276675,h5causal0,Comorbid
407,Well_beingFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Well_beingFU3,0.651323846888363,0.048868713202470694,0.6564904725330993,0.04918054968660806,0.005166625644736356,0.09137118389995605,h5causal0,Comorbid
379,Bullying_victim,BL,SVM-rbf,posthoc-cc2-h5causal0-Bullying_victim,0.651323846888363,0.048868713202470694,0.6567585730892181,0.046628192337892053,0.005434726200855167,0.04365472697782825,h5causal0,Social
315,Conflict_tactics_parent_mean_negotiation,BL,SVM-rbf,posthoc-cc2-h5causal0-Conflict_tactics_parent_mean_negotiation,0.651323846888363,0.048868713202470694,0.6569364439324116,0.06256598390179169,0.005612597044048595,0.08654410034475617,h5causal0,Familial risk
155,Interpers_sensitivity_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Interpers_sensitivity_BSIFU3,0.651323846888363,0.048868713202470694,0.657104683271158,0.09919734559116122,0.005780836382795029,0.11914005909551884,h5causal0,Comorbid
227,Deviance_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Deviance_val,0.651323846888363,0.048868713202470694,0.6579465657230633,0.08007073208713,0.006622718834700336,0.08321815515354865,h5causal0,Biographic
223,HopelessnessFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-HopelessnessFU3,0.651323846888363,0.048868713202470694,0.6582741295442908,0.05952330465064695,0.006950282655927786,0.030211182741865635,h5causal0,Personality
19,Physical_health_conditionsFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Physical_health_conditionsFU3,0.651323846888363,0.048868713202470694,0.658641238753566,0.03140711193343759,0.007317391865202971,0.07066611828482368,h5causal0,Health
75,Comp_sub_abuse_lftFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Comp_sub_abuse_lftFU3,0.651323846888363,0.048868713202470694,0.6596610291166742,0.055125309023847324,0.008337182228311257,0.06989691168190892,h5causal0,Addiction-related
271,Bullying_victimFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Bullying_victimFU3,0.651323846888363,0.048868713202470694,0.6597196274615629,0.06066807251814319,0.008395780573199896,0.042043544394740784,h5causal0,Social
71,Social_difficulties_impact,BL,SVM-rbf,posthoc-cc2-h5causal0-Social_difficulties_impact,0.651323846888363,0.048868713202470694,0.6597380070162329,0.04512193827144752,0.008414160127869885,0.03301906707577893,h5causal0,Social
319,GSI_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-GSI_BSIFU3,0.651323846888363,0.048868713202470694,0.6607060566161949,0.0394155646601435,0.00938220972783188,0.05598971877790236,h5causal0,Comorbid
287,Depression_K6+FU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Depression_K6+FU3,0.651323846888363,0.048868713202470694,0.6609227561992539,0.032430802085483275,0.009598909310890913,0.07889224436620555,h5causal0,Comorbid
247,Autonomy_freqFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Autonomy_freqFU3,0.651323846888363,0.048868713202470694,0.661226102254328,0.039550338207738726,0.009902255365965007,0.029647536352756486,h5causal0,Biographic
423,Total_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Total_freq,0.651323846888363,0.048868713202470694,0.6616313729792992,0.08225738468159893,0.010307526090936214,0.0804877187105778,h5causal0,Biographic
3,Relocation_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Relocation_freq,0.651323846888363,0.048868713202470694,0.6617986979738132,0.054784344344445214,0.01047485108545021,0.04266379475918658,h5causal0,Biographic
339,Accident_valFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Accident_valFU3,0.651323846888363,0.048868713202470694,0.6622566546961707,0.07010452052800072,0.010932807807807698,0.06528366681144332,h5causal0,Biographic
291,Total_freqFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Total_freqFU3,0.651323846888363,0.048868713202470694,0.6623085499093564,0.06357027408483834,0.010984703020993414,0.05113486434779462,h5causal0,Biographic
147,Psychotic_experienceFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Psychotic_experienceFU3,0.651323846888363,0.048868713202470694,0.6628901964011409,0.057466418607728754,0.011566349512777907,0.100760403766515,h5causal0,Comorbid
95,Accident_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Accident_freq,0.651323846888363,0.048868713202470694,0.6639723228000879,0.06620978345721318,0.01264847591172491,0.06116702471516801,h5causal0,Biographic
219,Social_difficulties_impactFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Social_difficulties_impactFU3,0.651323846888363,0.048868713202470694,0.6640573568136933,0.044147028832977254,0.012733509925330289,0.0826697386071337,h5causal0,Social
267,Bullying,BL,SVM-rbf,posthoc-cc2-h5causal0-Bullying,0.651323846888363,0.048868713202470694,0.6645543152599603,0.0812937983611638,0.01323046837159736,0.08694937526422403,h5causal0,Social
115,Sexuality_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Sexuality_val,0.651323846888363,0.048868713202470694,0.6662264099188063,0.03589853553152832,0.01490256303044335,0.06686194777424717,h5causal0,Biographic
99,Sensation_seekingFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Sensation_seekingFU3,0.651323846888363,0.048868713202470694,0.6665706605222734,0.05468400111490937,0.01524681363391045,0.03367714396630208,h5causal0,Personality
303,Depression_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Depression_BSIFU3,0.651323846888363,0.048868713202470694,0.6669583424767757,0.07525057199840855,0.015634495588412678,0.09146059669375303,h5causal0,Comorbid
471,Conscientiousness,BL,SVM-rbf,posthoc-cc2-h5causal0-Conscientiousness,0.651323846888363,0.048868713202470694,0.6679761558793817,0.052345316638370866,0.01665230899101877,0.058181733499358394,h5causal0,Personality
191,Negative_affectFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Negative_affectFU3,0.651323846888363,0.048868713202470694,0.668073842440202,0.0406364443801284,0.01674999555183898,0.08343964658516373,h5causal0,Personality
143,Hostility_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Hostility_BSIFU3,0.651323846888363,0.048868713202470694,0.6688613214102845,0.08806868420002638,0.01753747452192156,0.09547749502406465,h5causal0,Comorbid
391,Deviance_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Deviance_freq,0.651323846888363,0.048868713202470694,0.6690398471216444,0.0753337752067697,0.01771600023328146,0.0820553152287719,h5causal0,Biographic
167,Impulsivity_SURPSFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Impulsivity_SURPSFU3,0.651323846888363,0.048868713202470694,0.6691228238607271,0.04323952354456071,0.0177989769723641,0.027928232917298762,h5causal0,Personality
275,UrbanicityFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-UrbanicityFU3,0.651323846888363,0.048868713202470694,0.6705153701265453,0.056933596249667574,0.019191523238182295,0.09167604078511711,h5causal0,Social
403,Anxiety_sensitivityFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Anxiety_sensitivityFU3,0.651323846888363,0.048868713202470694,0.671106950844854,0.030598647284620497,0.019783103956491077,0.031010051709885137,h5causal0,Personality
323,QOL_mentally_unhealthy_daysFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-QOL_mentally_unhealthy_daysFU3,0.651323846888363,0.048868713202470694,0.6713807969424329,0.040848105701185605,0.020056950054069933,0.08628941803160393,h5causal0,Health
463,Distress_freq,BL,SVM-rbf,posthoc-cc2-h5causal0-Distress_freq,0.651323846888363,0.048868713202470694,0.6715307493965328,0.09419464399203326,0.02020690250816981,0.1037363490748401,h5causal0,Biographic
367,Psychoticism_BSIFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Psychoticism_BSIFU3,0.651323846888363,0.048868713202470694,0.6726181332748153,0.07565118791207903,0.021294286386452366,0.08989839486407418,h5causal0,Comorbid
195,AnxietyFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-AnxietyFU3,0.651323846888363,0.048868713202470694,0.6744749378245921,0.057359955513215724,0.023151090936229135,0.09306578436935978,h5causal0,Comorbid
7,Positive_affectFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-Positive_affectFU3,0.651323846888363,0.048868713202470694,0.6777784635359521,0.03210379081141485,0.02645461664758908,0.04954820113786788,h5causal0,Personality
175,AgreeablenessFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-AgreeablenessFU3,0.651323846888363,0.048868713202470694,0.684299795186892,0.03924779808133155,0.03297594829852901,0.038087576894896176,h5causal0,Personality
371,Relocation_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Relocation_val,0.651323846888363,0.048868713202470694,0.6862756930729281,0.060874904426188044,0.03495184618456515,0.059317571194074534,h5causal0,Biographic
91,Family_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Family_val,0.651323846888363,0.048868713202470694,0.6880198046960719,0.04566879335945059,0.03669595780770896,0.05770646145368229,h5causal0,Biographic
411,QOL_activity_limitation_daysFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-QOL_activity_limitation_daysFU3,0.651323846888363,0.048868713202470694,0.69288960207739,0.03888797191917653,0.041565755189027054,0.07290744580760068,h5causal0,Health
259,Total_val,BL,SVM-rbf,posthoc-cc2-h5causal0-Total_val,0.651323846888363,0.048868713202470694,0.6937728586058078,0.06275727266035107,0.04244901171744486,0.06552447201883452,h5causal0,Biographic
51,QOL_phys_unhealthy_daysFU3,BL,SVM-rbf,posthoc-cc2-h5causal0-QOL_phys_unhealthy_daysFU3,0.651323846888363,0.048868713202470694,0.694876243508156,0.040161928769243904,0.04355239661979304,0.06438160797372078,h5causal0,Health
